三星,1,三星半导体帝国为何能崛起?,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd99oEMxmNFCkDqsIqC4OjOGV0OWAzbA8fdPALdRjFq988nnIAYiUiaKFPRJOcuMgbCsXs-HwT1gEr8ec_tkITPWdcP7G4z3up38MKt7PmTYtSYjc-MennHnvJDKdEMVDZjMpdpxVqj0vOu2SiZOmFYRYx8NBnUQT4VZXAbEVBcGht5Nu7CnoSqqg..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=27&h=T,"目前三星半导体是全世界排名第二的半导体厂商,2020年预计营收604亿美元.然而,40年之前,三星的半导体业务起点是一穷二白...."
三星,2,三星Galaxy S21系列正式发布,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd97HlqN-IdDgBrrAGtEA1isUISybw9eIoP-aBgTxtiDQp5rrRU1QeeHN61snieHYKMRah0k41W5asa6M6ucgKmp0S_Yjlx-A6J4V65LoyDcGsYMFX4iY-sTmVH3yzLl1kuBc0BcY5chWZdE6cghb1M_DJFKJ51wRM5wl9VRiBXxh3I3OTRHYU2og..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=86&h=r,"北京时间2021年1月14日晚,三星召开了Galaxy新品发布会,正式推出了三星Galaxy S21系列手机,包括Galaxy S21、Galaxy S21+以..."
三星,3,三星强势归来 挑战高通骁龙、联发科 猎户座前景如何?,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd98_sn3fhcUBUwJ-On24KWuldB2QMMNxD53pvh9I6LvFtuSRm1rJGtn_9Fcrrr1iyyYH7YgZhlQvaTUYhKX3PpL2_Vcn4o4uLOkfNHVE6Fcs8UVqQtMUJVh9T6AzM7eP9hU0YkWG4s0My9jcH3O4ZuD4IV7Xbv-VqyvB35xyjjiyjS-e4Yz84xMA..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=29&h=V,"昨天,三星Exynos的国内首场芯片发布会正式召开,三星在这次活动上推出了全新一代的Exynos 1080处理器.与以往的产品不同,这..."
三星,4,三星折叠手机突围战,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd9tf1vjRmE5GbgS08Vnp_O29WSTG4t16ts5yJkshjvabDk16dzS92Vaf5tC0vkIEh0rigPNIDz-mOMa5VJTr04osyCO8do0rDXGjE00kQfUDOGeSDQljnGw2zZguwjx4s_Cb-rllf7cKIRecKYNvl3Zc3CoNsNMTUZb6nRKtTjVZkC2Qmj7RgGwQ..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=24&h=X,"配图来自Canva可画在最近多部热播韩剧的镜头里,经济实力强大的男主、女主、男配、女配等都用上了三星友情赞助的折叠屏手机,..."
三星,5,三星半导体的关键一役,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd9Wor2HpRG1tUxOTPECb6NU06Td2IEcHnIvjTtbOIYeylbau-oyQm-SlKsndIOgNdsh88t3QdW4zfDgvgUxhugaGHlkuYLQUqqnncQXs4oIY4S2r5LqSkBGej0JPK8yA6-cD2QoLZTugjWCugljaMYN9erd6dr5FCerbzgMTYHiKdQ_LeJW-Rhtg..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=74&h=9,"去年十月,三星前任会长李健熙的去世在一定程度上影响了三星.不久前,三星电子副会长、三星集团实际掌门人李在镕因行贿而获刑..."
三星,6,三星Galaxy新品发布会正式官宣:1月14日,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd98_sn3fhcUBUwJ-On24KWuldB2QMMNxD53pvh9I6LvFtuSRm1rJGtn_xS4cIZyoARBibqs6PCSdLFBiQbNcQuRcy7nH7v0APjAFFiypYpWfVEsATq4TOE6y-4bBO8TeaSfuJhLOkDd_MvHSoqjNaBJnVs18ZUjrslLQFnU5j3TGWjotuuiAmOIg..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=81&h=h,"在经过了多轮爆料后,今天三星官方终于正式宣布了全新一代旗舰产品的发布时间.三星官方消息称,Galaxy新品发布会将于2021年1..."
三星,7,三星再无李健熙,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd9IKTRwvJoVt6qO--6TyG4B7UVWscHim-d97hCTRajKPXF0VO12kgib9uNCb1LsU0IXsuj4HCcJM1wU55bDJpZb6Glr17lE7ILTjrKs0yxzWafS5HYi6E1FPHsoQ3wj84SZCOGNZSTzJ5eHwZtFuFr5tClHJIYnmaTURvt8Fii04AC2Qmj7RgGwQ..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=43&h=G,"“韩国人的一生无法避免三件事:死亡、税收和三星.”这是对三星集团庞大统治力的真实写照,一个韩国人从呱呱坠地到牙牙学语,..."
三星,8,"三星这次发布会最大的惊喜不是Galaxy S21,而是一支笔...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd9Z78X4U9xiNyWbE3D67xn9a-AiQq3mUjDVAfN_TBnk94Bn_bjhOsS52WUb2fClgfmq0sxJYgHp25xeejleAhLk8MTQCgbtwJ0bbuw5kQ7jrSV-Fhg-f7WSyDHPzDTPRshTXoVbZqhB8fx83vSX-Tv-epZlTVjQN3lv8ycDAOoAiLm0CtGSSkZQQ..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=22&h=V,"北京时间 1 月 14 日 23 点,三星召开了新品发布会,其中就包括了年度旗舰 S21 系列.有差友在后台问为什么昨天没有三星发布会的..."
三星,9,"三星财阀王子们的战争:先娶个喜欢时尚的传媒公主,再打天下",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd9_iDgEB3m0A-LXcEthLwSz68287UIMLCJ36a678r5rKCMZvjDICR90Ee_I6XTAwEVc_D2R7z7hLYgXyl4lmhRhS38ATMM9Cmm3ecWMFVGnjkPHAnHG6Jf-EjYyDwPnCBVdFMsnViDlvuMAOBUkFFPKdWfy7Rx3LKjwoRebYU4cxOfxjh3za6jWA..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=7&h=T,"Hi,黑钻青年们三星集团掌门人李健熙去世了,享年75岁.韩国是一个由财阀经济主导的国家,三星又是韩国第一大财阀,仅一家的..."
三星,10,三星廉价版“Galaxy S20”曝光:搭载骁龙720G,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmGJql9UpCIA6pzHISGxqf2FqXa8Fplpd9QfDitzfdQkmrc9mbj7-sC56kdr9OsHEtHdMUUyNbVx-h_N2tSD4Yo1P1BsJJJjNktv6R2gTB9ZCH9Adt7aaVcgBDyjXvHeCrxybcQxyJR_cpoqJPXpkXttfx3CJqS5xLYQSuLS7DY23LeHHWqBJnOJXUDOatmPot0rKu9Ks7TfI5eBgmN3LoYQ..&type=2&query=%E4%B8%89%E6%98%9F&token=empty&k=76&h=f,"2月14日消息,近日,爆料达人@rquandt曝光了三星未发布新机Galaxy A72的官方渲染图.渲染图显示三星Galaxy A72的外观相比前代..."
雷军,1,雷军这十年,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd9HjxE9ok5DjoQXw1zzFMlmwjwA5g74UwvZIW1AA65zYtGEv094uvQ0MSw8j2A9T3JNbdFP4INsDPzXjGYGWLMBzXfuxsks8VOYMKiMVZc1pRg0IF514NFLNfZRdra_XxZnIOOmM_rPOYnPn-IDIXKPoNrpO1ujqQK2Ixdv_4SXCMYJSSFPgfogQ..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=32&h=x,"作者:李墨天支持:远川研究所科技组2011年8月16日,北京798艺术中心,台下是800多名观众,台上是雷军和“一款顶级智能手机..."
雷军,2,雷军:五十而已,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd9KKrboN-QRbnslnJ2bXDgOsCe4xQJzD3YNjxljJLaw9c25Dkt5AbBOhLQJyq2HBlk7py9HTQAhcR-oVfnuqAvt0k07uN2NIakPebzI-Uuow5HKbrhjemxLHMzyNj4DLR2U_3fF8fsZt_LUkrdWHV3zKuPPciELRm7xmphZmIcmwCrCDCayYmfpA..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=41&h=Z,"雷军宣布小米公司正式呱呱坠地,目标是做最好的手机,卖一半的价钱,推动智能手机在全球普及.从手机开始,逐渐地改变中国的制..."
雷军,3,雷军娱乐简史,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd99oEMxmNFCkDqsIqC4OjOGV0OWAzbA8fdPALdRjFq988nnIAYiUiaKM35ETE39VCRajdWT3MlJdV5lScoeSkCAGfnQquemPuU_Nfe8c7FYawq8iwo0op0hF3FpYc-pPlVGz8m9AflwhP13rxqMlnrdzMcSbInajdg54S_XetphswC2Qmj7RgGwQ..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=53&h=S,"本文作者:裴景,编辑,马钺,头图来自:视觉中国B站再次验证了雷军的“顶流”地位.7月30日,萌新up主雷军上传了自己的第一..."
雷军,4,"雷军10周年演讲刷屏:真正厉害的人,都拥有这4种特质",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd9fQnCAQXuVpSfDTf6gj7Su-V_QAZnnmPiNAtKDMTbALbt2rQxY1wF_rcJpTTCvr_2J-H_-n129amyqfXsml_GuGtz4reN8BIQVnSJ1Im28ScORIU24BFT5X6_8yPexG2lhq9dtBTMkQaY7k3g046ujhwXV9MHUNBXjzbMTInoMYK00NVofL2iDw..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=4&h=k,"文 | 星言 · 主播 | 北辰十点读书签约作者前两天,我的首页被雷军在小米10周年上的演讲刷屏了.去看了演讲内容,雷军从创业初期如..."
雷军,5,大哥雷军,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd9RqNCM_0K1egBwE0Q_sxscte0GvprNSjKwCLDgJ23FqzSRtSwhVJemoJJ56BFlIqfncVgxdl8qJu_gVm6VLz8U7EQCwkyS9SAY4xSwjm0JKW4aD0PJMkp88P5oEghbtkfM14_kNwshrWJL_6KqbaJklO8HFhRB6ka63VyQGhESuZQL0Hr9Gyd3Q..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=20&h=E,"导读:雷军在高举着江湖义气旗帜的同时,还能不断吐故纳新.大哥的知人、用人、待人之道比之三国刘玄德是有过之而无不及?作者..."
雷军,6,雷军回家,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd9E-rpUDeXbARwsdyKcsaqp2xHyIahth0j6ORLs890t0s1wpqzOUDJtP_Wkf6LffipG9LYwlChRP4B2LvdrwDAIDufqgkaDT2oZ3NvsuLV4z8rxWD1Kqs451ek9BsphtILGD6jwSDQj_UVfHPfm3xHIGrIdZbPpJ3T4V6PpRE-LtXS-e4Yz84xMA..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=81&h=e,"创业9年的小米,终于结束“北漂”、“汉漂”的生活,这大概是雷军50岁生日最好的礼物.作者 | 种山 张鑫本文经授权转自猎云网(..."
雷军,7,"小米十年,雷军的“三大铁律”",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd99oEMxmNFCkDqsIqC4OjOGV0OWAzbA8fdPALdRjFq988nnIAYiUiaKK3x1IsGrzGxMxAuaINPBJDPQ4cnWFFNgucSJy3VI8ZfRWRAJxwIDnZb_fflfNy24MSVo98Ez6-Hv6FjbKyXS-ADhUPFBDKn3GxXScqt691V1_yt-H27FezRtmyIGw2VAg..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=13&h=J,"雷军骑着一辆小米平衡车,颇有些少年气.这也是疫情稳定后,小米的第一场线下活动.等到全场活动结束,已经三小时有余.雷军动..."
雷军,8,"雷军发钱,一夜诞生3位亿万富豪",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd9fgco_pdsLPxE3KOBo_-vSrnnNRkJRIo0K1hjLCsMz97dxKMOHa-3UM6rlmnkf2jCui3yIb7qRs1jM5ykpBM3U4cPsb_8VAfrUF00i0kisMqWDtowpOBsdUolpf0gzhAtjV7UONm12Iq_CNtFcvCikMmP9M9R-SXXtWMMYlD8-ZUHpHkoPMgL3A..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=13&h=J,"雷军表示,新合伙人的加入,将大大增强小米下一个十年的战略牵引力和行动耐久力,为小米新征程提供更强有力的核心管理保障...."
雷军,9,雷军的贪婪时刻,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd9cEvVbbu3ZCi57k125deLQX7AadSD-ZYMp_hGbARr56QXhG-lqxln2Bo5jH0MqtrrKuAghthtukf6oMcsn7EMZC2ibKcz3Niw9FYX6YQln3v5Fi3rGnlraVQJDQNyGn2AQujPqCQil-nJOfi-3qBnIMtswd3QFREjED7xZ-cCmyUYJSSFPgfogQ..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=88&h=k,"巴菲特说:“别人贪婪时我恐惧,别人恐惧时我贪婪”,在全球经济陷入危机边缘的时刻,雷军的小米产业基金已经开启贪婪模式...."
雷军,10,"年度企业家 | 雷军:下一个10年,轻装上阵",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3ZmLkVJoVC6qCSpzHISGxqf2FqXa8Fplpd91d42O9THMWXGMFZHvjr1Voji6fPHhsLjwVHmHoSJBege5q6uieKGLoSHdMUUBTDbrvhCP7XtjPhd7UreH8XfF8dKgxc74wzHhvWN4Wq-eXMIRJ0fIWdyyC5R98YyN0jMhZV7BEMqeWz14Zqmg5Q0_u46KO9BusQO-RDn_5UQ0FaTJmCU1UgHwQ..&type=2&query=%E9%9B%B7%E5%86%9B&token=1B059F9CFD622D6C1713AA66FBEDD66C17A0784B603C5A94&k=36&h=g,"2020时尚先生年度企业家 | 雷军“ 2020年,对小米和雷军而言,都是一个极其特殊的年份.这一年,小米创业十周年.也是这一年,..."
美妆,1,"美妆行业那些鲜为人知的另一面,今天都透露给你!",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3Zm0SJyuRxb-jSpzHISGxqf2FqXa8Fplpd9tcOgB6Y7CiJ-CTKveDuUMODN06tQuSrUwQXDVd7Z6nK7ho6nQZw3JcEtOrpi_Y0d7Vo5KqCYiABKehCDw4bdAXvJdyDX-SzIyT-trsfXyDXf_A6E9dbjoJUu0a5ym8LigW1r6yX_uUxTOkUsU6axCeA7ibTWhwBjFdySkKcCVhvy08OLTBhW0A..&type=2&query=%E7%BE%8E%E5%A6%86&token=1B05A2E1FD622D6C1713AA66FBEDD66C17A0784B603C5A95&k=99&h=0,"摆回正经脸,芽芽郑重宣布:周六,美芽联手WWD、BEAUTY INC举办的“Beauty For Future”美妆行业与可持续发展高峰论坛,在..."
美妆,2,一知名美妆在国内大规模关店!曾红极一时,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgSx1uWgm7L3Zm0SJyuRxb-jSpzHISGxqf2FqXa8Fplpd9dyvKxKTxs08RR2KoyTT3Tq5o_uvMubg3Ze_mQ1EIaCoJqHrxYpyV8DO6vQg8dfzkW9LOlfFbIZiw0-KchjvZO_fL1Xw0WAHQB04AdIJCRT1L3OI8p2SflPLFGRv-1EBHMulOyfuxPQm5RKSJzr2boJDPKDGtXVu7eUbnbtW9JCc6Ebq8fk9diw..&type=2&query=%E7%BE%8E%E5%A6%86&token=1B05A2E1FD622D6C1713AA66FBEDD66C17A0784B603C5A95&k=37&h=m,"后疫情时代的美妆赛道似乎出现了“冰火两重天”.曾是一代人青春记忆的韩国美妆品牌伊蒂之屋近期在国内大规模关店,据不完全统..."
